room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
15335514,1429,12243051,Entire home/apt,,Boston,,Roxbury,14,4.0,6,3.0,,159.0,,Loft-Style 3BR in South End,2017-07-10 16:21:15.599478,42.335025,-71.075382,0101000020E6100000412D060FD3C451C0D42B6519E22A4540
6758482,1429,22348222,Entire home/apt,,Boston,,South End,8,4.0,2,0.0,,155.0,,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",2017-07-10 16:21:15.595643,42.345573,-71.077619,0101000020E610000016A3AEB5F7C451C0B8B06EBC3B2C4540
197972,1429,965697,Entire home/apt,,Boston,,Jamaica Plain,278,5.0,3,1.0,,144.0,,Super Studio-Fabulous Spot!,2017-07-10 16:21:15.592819,42.317321,-71.108338,0101000020E610000080BA8102EFC651C0C1AA7AF99D284540
6316145,1429,32860113,Entire home/apt,,Boston,,Fenway,116,5.0,2,1.0,,180.0,,Cozy Luxury Apt in Boston/Backbay/Fenway/Symphony,2017-07-10 16:21:14.422185,42.342447,-71.087059,0101000020E6100000A374E95F92C551C081CEA44DD52B4540
169430,1429,807320,Entire home/apt,,Boston,,Roxbury,111,4.5,10,4.0,,150.0,,Elegant Urban Art-Filled Victorian,2017-07-10 16:21:14.415377,42.321582,-71.090472,0101000020E61000000A4D124BCAC551C0BB7D569929294540
6851459,1429,22348222,Entire home/apt,,Boston,,South End,12,4.5,2,0.0,,150.0,,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",2017-07-10 16:21:14.412972,42.34368,-71.077003,0101000020E610000069ACFD9DEDC451C00725CCB4FD2B4540
13673021,1429,15782998,Entire home/apt,,Boston,,Mission Hill,14,4.5,4,1.0,,149.0,,"Spacious 1 Bedroom, Great Location",2017-07-10 16:21:14.404451,42.331195,-71.111015,0101000020E61000006397A8DE1AC751C0A3CC0699642A4540
13669224,1429,39584749,Entire home/apt,,Boston,,Downtown,13,5.0,4,1.0,,165.0,,"Beautiful, sunny 1BR apartment in prime location!",2017-07-10 16:21:14.401516,42.353461,-71.063141,0101000020E61000005A828C800AC451C0ABB4C5353E2D4540
658029,1429,1444340,Entire home/apt,,Boston,,Roxbury,71,4.5,4,1.0,,163.0,,Splendid 1 bedroom on Tremont St - #1,2017-07-10 16:21:14.398825,42.339233,-71.081413,0101000020E6100000081EDFDE35C551C0AB5CA8FC6B2B4540
19694483,1429,12243051,Entire home/apt,,Boston,,Downtown,0,0.0,4,2.0,,179.0,,Chic 2BR in Downtown Crossing,2017-07-10 16:21:14.396698,42.355974,-71.061328,0101000020E6100000109546CCECC351C0F81C588E902D4540
15235199,1429,63653495,Entire home/apt,,Boston,,Allston,13,5.0,4,1.0,,149.0,,Luminous and cozy apartment in great location,2017-07-10 16:21:14.393960,42.347499,-71.140042,0101000020E61000004084B872F6C851C04432E4D87A2C4540
7514024,1429,22348222,Entire home/apt,,Boston,,Beacon Hill,3,4.0,2,0.0,,160.0,,Charming & Stylish Studio on Beacon Hill #14,2017-07-10 16:21:14.384577,42.35936,-71.064392,0101000020E6100000F0879FFF1EC451C0CBBE2B82FF2D4540
12390027,1429,33101721,Entire home/apt,,Boston,,Back Bay,48,4.5,4,1.0,,175.0,,Live Boston Well From Your Doorstep,2017-07-10 16:21:14.379110,42.347056,-71.080235,0101000020E6100000A73FFB9122C551C0B7F0BC546C2C4540
9887664,1429,22171183,Entire home/apt,,Boston,,Dorchester,2,0.0,4,2.0,,160.0,,Luxurious Modern 2 bedroom 2 bathroom,2017-07-10 16:21:11.943042,42.316632,-71.041859,0101000020E6100000C5025FD1ADC251C0FC6EBA6587284540
12384469,1429,10757098,Entire home/apt,,Boston,,South End,14,5.0,2,1.0,,150.0,,"South End, sunny, quiet, 1 bedroom condo",2017-07-10 16:21:11.924676,42.336519,-71.069699,0101000020E61000001764CBF275C451C0C7BDF90D132B4540
8815257,1429,6103953,Entire home/apt,,Boston,,South End,28,4.5,6,2.0,,177.0,,Cool Boston Crib. Awesome Building,2017-07-10 16:21:11.918839,42.344373,-71.064577,0101000020E6100000B9C4910722C451C00D501A6A142C4540
5592866,1429,28185704,Entire home/apt,,Boston,,Charlestown,13,5.0,2,1.0,,150.0,,Charming 1 BR in Historic Boston,2017-07-10 16:21:11.916432,42.383299,-71.068582,0101000020E610000009C6C1A563C451C075CB0EF10F314540
15797699,1429,28123912,Entire home/apt,,Boston,,Downtown,8,5.0,2,1.0,,167.0,,Beautiful 1 Bed with excellent location!,2017-07-10 16:21:11.913550,42.358616,-71.062797,0101000020E61000005D52B5DD04C451C042E90B21E72D4540
8302844,1429,1846434,Entire home/apt,,Boston,,Downtown,110,4.5,4,0.0,,145.0,,Historic servant's quarters in Beacon Hill,2017-07-10 16:21:11.907897,42.361094,-71.062441,0101000020E61000007E3B8908FFC351C013640454382E4540
18636101,1429,129476966,Entire home/apt,,Boston,,Back Bay,0,0.0,3,0.0,,165.0,,Small historic studio in beautiful Back Bay,2017-07-10 16:21:10.500258,42.353453,-71.076305,0101000020E61000005DE15D2EE2C451C028D6A9F23D2D4540
11739985,1429,35411494,Entire home/apt,,Boston,,Jamaica Plain,60,5.0,5,2.0,,179.0,,Two Room Master Suite with Spa Bath,2017-07-10 16:21:10.497035,42.31779,-71.104897,0101000020E6100000B41CE8A1B6C651C0787FBC57AD284540
18535683,1429,90527363,Entire home/apt,,Boston,,Chinatown,6,4.0,5,2.0,,149.0,,2B Boston downtn shiny 2BR Apt perfect 4 tour/biz,2017-07-10 16:21:10.494799,42.349203,-71.060576,0101000020E61000000ABB287AE0C351C0225514AFB22C4540
8556025,1429,45037374,Entire home/apt,,Boston,,North End,140,5.0,4,2.0,,169.0,,Historic North End Modern 2 Bed,2017-07-10 16:21:10.478825,42.367585,-71.056305,0101000020E61000007B6649809AC351C005C078060D2F4540
4304969,1429,1723274,Entire home/apt,,Boston,,North End,229,5.0,4,1.0,,159.0,,Designer 1BR North End Modern Cove,2017-07-10 16:21:10.473906,42.365733,-71.055358,0101000020E61000009BE447FC8AC351C0B308C556D02E4540
4275846,1429,2356643,Entire home/apt,,Boston,,Downtown,98,4.0,2,1.0,,145.0,,Boston Studio Across from Majestic Theater,2017-07-10 16:21:10.450928,42.351227,-71.064081,0101000020E6100000E1D231E719C451C0713C9F01F52C4540
19749719,1429,137980800,Entire home/apt,,Boston,,Dorchester,0,0.0,5,2.0,,160.0,,Beautiful Boston area.,2017-07-10 16:21:09.571380,42.289624,-71.081246,0101000020E6100000923B6C2233C551C08011346612254540
18490201,1429,26869377,Entire home/apt,,Boston,,South Boston,6,4.5,8,2.0,,166.0,,Luxury Boston/Seaport/BCEC/GE/NE University,2017-07-10 16:21:09.569263,42.335641,-71.034652,0101000020E61000006CAF05BD37C251C02F19C748F62A4540
17523630,1429,30593609,Entire home/apt,,Boston,,Jamaica Plain,23,5.0,4,1.0,,150.0,,Private & serene getaway w/ driveway parking!,2017-07-10 16:21:09.565258,42.311452,-71.11938,0101000020E6100000FAF202ECA3C751C00C23BDA8DD274540
8340072,1429,43959997,Entire home/apt,,Boston,,Downtown,63,4.5,4,1.0,,175.0,,"Location, Location and Location",2017-07-10 16:21:09.563187,42.354934,-71.062387,0101000020E6100000842C0B26FEC351C0861E317A6E2D4540
13674701,1429,79566228,Entire home/apt,,Boston,,Brighton,14,5.0,5,2.0,,165.0,,2BR 2BA w/AC & Parking,2017-07-10 16:21:09.560916,42.35083,-71.164106,0101000020E6100000F4C473B680CA51C0543A58FFE72C4540
14916417,1429,93378755,Entire home/apt,,Boston,,Beacon Hill,20,5.0,4,1.0,,159.0,,Sharp Beacon Hill flat. Steps to MGH/Charles River,2017-07-10 16:21:09.554487,42.35873,-71.069082,0101000020E610000081AFE8D66BC451C00B0C59DDEA2D4540
15699206,1429,14847871,Entire home/apt,,Boston,,Beacon Hill,50,4.5,4,1.0,,147.0,,Downtown | Beacon Hill | Mass General Hospital,2017-07-10 16:21:09.547849,42.356819,-71.071236,0101000020E6100000109370218FC451C0B4CBB73EAC2D4540
18209005,1429,21184200,Entire home/apt,,Boston,,Fenway,12,5.0,3,0.0,,150.0,,Simple Fenway Studio!!!!,2017-07-10 16:21:09.545491,42.34105,-71.101061,0101000020E6100000AB798EC877C651C08126C286A72B4540
8036024,1429,42431392,Entire home/apt,,Boston,,North End,150,5.0,3,1.0,,150.0,,Upscale Faneuil Hall / N. End Oasis,2017-07-10 16:21:09.542190,42.363456,-71.057207,0101000020E61000008C868C47A9C351C07AC4E8B9852E4540
13376457,1429,60362084,Entire home/apt,,Boston,,Beacon Hill,16,5.0,2,0.0,,167.0,,Beacon Hill Studio across from Public Gardens,2017-07-10 16:21:09.537499,42.356489,-71.070768,0101000020E61000009D66817687C451C01F317A6EA12D4540
15134020,1429,21184200,Entire home/apt,,Boston,,Back Bay,38,4.5,8,3.0,,160.0,,"Marlborough St, 3Bedroom, Penthouse!",2017-07-10 16:21:09.534582,42.351278,-71.078987,0101000020E6100000C9737D1F0EC551C0F3E670ADF62C4540
8577620,1429,1141071,Entire home/apt,,Boston,,Back Bay,13,5.0,2,1.0,,169.0,,Sunny apartment in Back Bay,2017-07-10 16:21:08.394644,42.347844,-71.085609,0101000020E610000092CF2B9E7AC551C00F0EF626862C4540
4924910,1429,24997738,Entire home/apt,,Boston,,North End,159,4.5,2,1.0,,160.0,,Cozy Spot in Boston's Little Italy,2017-07-10 16:21:08.389995,42.365763,-71.057356,0101000020E6100000AE0E80B8ABC351C01E8B6D52D12E4540
6758443,1429,22348222,Entire home/apt,,Boston,,South End,2,0.0,2,1.0,,150.0,,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",2017-07-10 16:21:08.383721,42.343392,-71.075178,0101000020E61000003CD862B7CFC451C0A1DAE044F42B4540
13029806,1429,71992437,Entire home/apt,,Boston,,South End,8,5.0,4,1.0,,180.0,,"1 bedroom 1 bathroom in South End, Boston",2017-07-10 16:21:08.376072,42.337085,-71.068735,0101000020E6100000CC457C2766C451C0707CED99252B4540
16131645,1429,77748873,Entire home/apt,,Boston,,Roxbury,5,5.0,4,1.0,,150.0,,Plush pad in the heard of Back Bay,2017-07-10 16:21:08.369133,42.336394,-71.081727,0101000020E6100000D00CE2033BC551C00A4966F50E2B4540
708802,1429,3648427,Entire home/apt,,Boston,,Charlestown,260,5.0,4,1.0,,150.0,,Boston / Charlestown Apartment,2017-07-10 16:21:08.366155,42.37755,-71.062805,0101000020E61000009E4143FF04C451C06A4DF38E53304540
14760955,1429,1118374,Entire home/apt,,Boston,,Beacon Hill,86,4.5,4,1.0,,143.0,,Beacon Hill | 1 Bedroom In Downtown Boston,2017-07-10 16:21:08.363749,42.35714,-71.068589,0101000020E610000062F71DC363C451C0F60B76C3B62D4540
8082512,1429,22348222,Entire home/apt,,Boston,,South End,4,4.0,2,0.0,,150.0,,"Stylish Downtown Studio in the Boston, C.Ave# 34",2017-07-10 16:21:07.161610,42.344685,-71.076633,0101000020E6100000D732198EE7C451C0FC3559A31E2C4540
5526514,1429,28662210,Entire home/apt,,Boston,,Roxbury,41,4.5,4,0.0,,159.0,,$125 Special Fresh! City Loft Apt,2017-07-10 16:21:07.156977,42.328272,-71.094432,0101000020E610000089EC832C0BC651C0A41820D1042A4540
4500409,1429,22348222,Entire home/apt,,Boston,,Back Bay,19,4.5,2,0.0,,155.0,,"Stylish Studio in Back Bay, on Newbury St, .#1",2017-07-10 16:21:07.151150,42.350114,-71.083704,0101000020E6100000D7A205685BC551C095EF1989D02C4540
17943034,1429,33101721,Entire home/apt,,Boston,,Downtown,12,5.0,4,1.0,,154.0,,Classic Boston in Modern Downtown Neighborhood,2017-07-10 16:21:07.148737,42.366001,-71.06393,0101000020E6100000EECEDA6D17C451C0D2A6EA1ED92E4540
472070,1429,814298,Entire home/apt,,Boston,,Back Bay,20,4.5,5,2.0,,150.0,,Marlborough St Penthouse 2 Bed w/ Private Terrace,2017-07-10 16:21:07.142954,42.351471,-71.083204,0101000020E61000005EB9DE3653C551C0073F7100FD2C4540
6851460,1429,22348222,Entire home/apt,,Boston,,South End,6,4.5,2,0.0,,150.0,,"Stylish Studio in Boston Brownstone, C.Ave# 21",2017-07-10 16:21:07.135123,42.343938,-71.077433,0101000020E610000065A88AA9F4C451C003ED0E29062C4540
16596372,1429,91548283,Entire home/apt,,Boston,,Beacon Hill,45,4.5,6,2.0,,149.0,,Gorgeous 2BR/2BA Duplex in Beacon Hill,2017-07-10 16:21:07.132909,42.359278,-71.069962,0101000020E61000009E7DE5417AC451C00E164ED2FC2D4540
8052617,1429,21184200,Entire home/apt,,Boston,,South Boston,101,4.5,5,2.0,,175.0,,"Luxurious South Boston Duplex- BCEC, RedLine T!",2017-07-10 16:21:07.129932,42.339232,-71.047869,0101000020E6100000815F234910C351C0DBE044F46B2B4540
19356659,1429,133927887,Entire home/apt,,Boston,,Fenway,4,4.5,5,2.0,,180.0,,Cozy and Convenient ( Great Location),2017-07-10 16:21:07.127524,42.340213,-71.088729,0101000020E61000003C4D66BCADC551C047567E198C2B4540
15471042,1429,66533138,Entire home/apt,,Boston,,North End,55,5.0,2,1.0,,165.0,,Central Boston luxury 1brm w/ sleep sofa and gym,2017-07-10 16:21:07.117305,42.363611,-71.056799,0101000020E610000083DC4598A2C351C0A1BB24CE8A2E4540
17300267,1429,116718872,Entire home/apt,,Boston,,South End,22,5.0,4,1.0,,175.0,,"Heart of Boston 1 bedroom apt, sleeps 4, Location!",2017-07-10 16:21:05.732255,42.342466,-71.075861,0101000020E6100000AE8218E8DAC451C0F8FE06EDD52B4540
15985435,1429,23692234,Entire home/apt,,Boston,,Charlestown,10,5.0,2,1.0,,180.0,,Beautiful Charlestown Condo!,2017-07-10 16:21:05.724607,42.373944,-71.0642,0101000020E6100000CE1951DA1BC451C08944A165DD2F4540
14650655,1429,2356643,Entire home/apt,,Boston,,Allston,40,4.5,3,0.0,,175.0,,"Modern Studio by HBS, Newly Built",2017-07-10 16:21:05.708534,42.362744,-71.129071,0101000020E61000002BF702B342C851C0FD6838656E2E4540
14057466,1429,30314324,Entire home/apt,,Boston,,Jamaica Plain,21,5.0,4,2.0,,145.0,,2 BR | 1 BA  Close to Downtown & Medical Free Prkg,2017-07-10 16:21:05.705748,42.313572,-71.113819,0101000020E610000076AA7CCF48C751C07D78962023284540
15647174,1429,100960184,Entire home/apt,,Boston,,Downtown,2,0.0,3,1.0,,178.0,,Neat apt in Boston DownT & ChinaT,2017-07-10 16:21:05.700939,42.35146,-71.064516,0101000020E61000006684B70721C451C014ED2AA4FC2C4540
2331886,1429,11909974,Entire home/apt,,Boston,,Back Bay,62,5.0,3,1.0,,179.0,,1 Bedroom in Back Bay—perfect location!,2017-07-10 16:21:05.698000,42.352969,-71.079236,0101000020E61000009D2ADF3312C551C03CC093162E2D4540
16631575,1429,82529160,Entire home/apt,,Boston,,South End,6,4.5,2,1.0,,165.0,,102 Chandler Street Apartment 1,2017-07-10 16:21:05.690498,42.347085,-71.074156,0101000020E610000057B3CEF8BEC451C051F701486D2C4540
18458938,1429,24981216,Entire home/apt,,Boston,,Beacon Hill,11,5.0,2,1.0,,150.0,,Comfortable Beacon Hill Studio,2017-07-10 16:21:03.808464,42.357305,-71.068668,0101000020E61000000892770E65C451C040D9942BBC2D4540
8403945,1429,22348222,Entire home/apt,,Boston,,South End,13,4.5,2,0.0,,170.0,,"Charming Studio in Boston Brownstone, C. Ave #33",2017-07-10 16:21:03.804840,42.345613,-71.076987,0101000020E6100000E6CDE15AEDC451C04609FA0B3D2C4540
8882195,1429,12243051,Entire home/apt,,Boston,,Allston,17,4.5,2,1.0,,129.0,,Bright Studio in Brighton,2017-07-10 16:19:19.683228,42.348587,-71.133244,0101000020E6100000D998D71187C851C0C767B27F9E2C4540
13656292,1429,12243051,Entire home/apt,,Boston,,Allston,8,4.5,6,3.0,,129.0,,Classic 3BR in Allston,2017-07-10 16:19:19.680313,42.349305,-71.129903,0101000020E6100000BF29AC5450C851C026AAB706B62C4540
11842312,1429,12243051,Entire home/apt,,Boston,,Downtown,17,4.5,2,1.0,,139.0,,Charming 1BR in Theater District,2017-07-10 16:19:19.675941,42.351623,-71.066859,0101000020E61000005E9CF86A47C451C0BDC282FB012D4540
11590512,1429,12243051,Entire home/apt,,Boston,,South End,22,4.5,2,1.0,,129.0,,Bright 1BR in South End,2017-07-10 16:19:19.664110,42.344289,-71.06305,0101000020E6100000D200DE0209C451C0B0AF75A9112C4540
7931331,1429,12243051,Entire home/apt,,Boston,,Allston,38,5.0,6,2.0,,129.0,,Bold 2BR in Allston,2017-07-10 16:19:19.658861,42.362878,-71.129409,0101000020E6100000B7B3AF3C48C851C00D384BC9722E4540
1682936,1429,8898973,Entire home/apt,,Boston,,Roxbury,86,5.0,4,1.0,,140.0,,Charming 2 level Apartment,2017-07-10 16:19:18.689621,42.323707,-71.09458,0101000020E6100000C3B645990DC651C03E3E213B6F294540
5025015,1429,25932315,Entire home/apt,,Boston,,Jamaica Plain,139,4.5,5,3.0,,135.0,,Beautiful Apartment in Boston!,2017-07-10 16:19:18.672025,42.325049,-71.106296,0101000020E610000085ECBC8DCDC651C07B4CA4349B294540
6214710,1429,27608437,Entire home/apt,,Boston,,Back Bay,49,5.0,1,0.0,,135.0,,Small studio in GREAT location,2017-07-10 16:19:18.662185,42.352521,-71.080558,0101000020E610000098DBBDDC27C551C09D137B681F2D4540
3865336,1429,16945069,Entire home/apt,,Boston,,Brighton,17,5.0,4,1.0,,135.0,,"Cozy 1 BR near BU, BC & Harvard",2017-07-10 16:19:17.700839,42.346467,-71.138478,0101000020E6100000CB4DD4D2DCC851C05512D907592C4540
14274311,1429,52580942,Entire home/apt,,Boston,,Fenway,76,5.0,2,1.0,,135.0,,Cozy luxury Apt near prudential Center,2017-07-10 16:19:17.677323,42.342077,-71.084565,0101000020E6100000B858518369C551C05EDBDB2DC92B4540
6695,1429,8229,Entire home/apt,,Boston,,Roxbury,56,5.0,4,1.0,,125.0,,$125 Special!! Home Away! Condo,2017-07-10 16:19:16.086509,42.329941,-71.093505,0101000020E6100000CC4065FCFBC551C0054EB6813B2A4540
5640375,1429,1444340,Entire home/apt,,Boston,,South End,20,4.0,2,0.0,,132.0,,Sunny Studio in Back Bay/ S. End,2017-07-10 16:19:16.081504,42.340762,-71.080223,0101000020E6100000C558A65F22C551C01ADCD6169E2B4540
16999211,1429,70346217,Entire home/apt,,Boston,,Allston,46,4.5,4,0.0,,140.0,,⭐Elegant Studio in Great Location,2017-07-10 16:19:16.054622,42.352314,-71.123747,0101000020E6100000997E8978EBC751C023F609A0182D4540
16030903,1429,14847871,Entire home/apt,,Boston,,Allston,47,4.5,3,0.0,,125.0,,Studio Down The Street From Boston University,2017-07-10 16:19:14.915258,42.350985,-71.125281,0101000020E6100000DA73999A04C851C07B319413ED2C4540
15582062,1429,44341268,Entire home/apt,,Boston,,Back Bay,27,5.0,2,0.0,,130.0,,Cozy Studio on Enchanting Newbury Street!,2017-07-10 16:19:14.899115,42.34754,-71.084139,0101000020E61000005C548B8862C551C0A306D3307C2C4540
19347139,1429,47584294,Entire home/apt,,Boston,,Brighton,0,0.0,6,0.0,,125.0,,Affordable Studio! Sleeps 6! One FREE Parking Spot,2017-07-10 16:19:14.897042,42.354905,-71.139503,0101000020E610000069ACFD9DEDC851C0EC17EC866D2D4540
14572499,1429,89316741,Entire home/apt,,Boston,,Back Bay,20,4.5,2,1.0,,140.0,,Stylish One Bedroom in Boston Brownstone,2017-07-10 16:19:14.889316,42.353352,-71.078139,0101000020E6100000B262B83A00C551C0F4FC69A33A2D4540
10106081,1429,40885583,Entire home/apt,,Boston,,North End,56,5.0,2,1.0,,135.0,,"In the heart of North End, Boston.",2017-07-10 16:19:13.158521,42.366465,-71.053757,0101000020E6100000973B33C170C351C077103B53E82E4540
2658094,1429,5578043,Entire home/apt,,Boston,,North End,100,4.5,6,2.0,,129.0,,Boston  Little Italy 2 Bdrms  (H2D),2017-07-10 16:19:13.150576,42.366658,-71.051928,0101000020E6100000CA6FD1C952C351C08C683BA6EE2E4540
11120777,1429,21184200,Entire home/apt,,Boston,,Beacon Hill,63,5.0,7,2.0,,125.0,,"ROOF DECK, 2Bedroom Apartment in Beacon Hill!",2017-07-10 16:19:13.143524,42.359654,-71.07041,0101000020E6100000EDD3F19881C451C013F06B24092E4540
530983,1429,71783,Entire home/apt,,Boston,,Dorchester,32,4.5,9,5.0,,139.0,,The Grand View | 4 BR 2BA | Home,2017-07-10 16:19:13.134218,42.314185,-71.060007,0101000020E6100000FDA19927D7C351C067F2CD3637284540
10033850,1429,30283594,Entire home/apt,,Boston,,Chinatown,0,0.0,3,1.0,,129.0,,.Lux 1-Bedroom Boston Apartment with Yoga Studio,2017-07-10 16:19:13.127203,42.350579,-71.060026,0101000020E610000038BA4A77D7C351C00BD5CDC5DF2C4540
15390344,1429,12243051,Entire home/apt,,Boston,,Downtown,9,4.0,2,0.0,,129.0,,Chic Studio in Downtown Crossing,2017-07-10 16:19:13.122543,42.354532,-71.059767,0101000020E61000005298F738D3C351C057B1F84D612D4540
17478893,1429,814298,Entire home/apt,,Boston,,Downtown,2,0.0,2,0.0,,133.0,,Downtown Boston Studio on Temple Place 502,2017-07-10 16:19:11.424484,42.354089,-71.06139,0101000020E61000004B9352D0EDC351C0CA6FD1C9522D4540
16344877,1429,2685806,Entire home/apt,,Boston,,South Boston,14,5.0,2,1.0,,135.0,,Beautiful condo in south Boston,2017-07-10 16:19:11.421617,42.341041,-71.053405,0101000020E6100000581CCEFC6AC351C02DCC423BA72B4540
9821291,1429,24171028,Entire home/apt,,Boston,,South End,0,0.0,4,1.0,,130.0,,BEST DEAL- 1 Bd in South End,2017-07-10 16:19:11.417610,42.336853,-71.073062,0101000020E610000024253D0CADC451C09D47C5FF1D2B4540
3006311,1429,5695034,Entire home/apt,,Boston,,North End,9,5.0,2,1.0,,125.0,,Spacious cozy Little Italy,2017-07-10 16:19:11.414876,42.365469,-71.051964,0101000020E61000007024D06053C351C0D5592DB0C72E4540
16690490,1429,54892519,Entire home/apt,,Boston,,East Boston,11,5.0,3,1.0,,130.0,,Private apartment near the airport and T,2017-07-10 16:19:11.412624,42.373997,-71.039983,0101000020E61000005859DB148FC251C0ACE63922DF2F4540
13883902,1429,82187703,Entire home/apt,,Boston,,East Boston,15,4.5,2,1.0,,125.0,,1 bedroom apt close to EVERYTHING.,2017-07-10 16:19:11.408950,42.368902,-71.036466,0101000020E61000009F5A7D7555C251C0E9B6442E382F4540
17493906,1429,814298,Entire home/apt,,Boston,,Downtown,1,0.0,2,0.0,,133.0,,Downtown Boston Studio w/ Kitchenette - #503,2017-07-10 16:19:11.403475,42.353986,-71.061502,0101000020E6100000DFA815A6EFC351C0F59ECA694F2D4540
10132073,1429,51992629,Entire home/apt,,Boston,,East Boston,10,5.0,2,1.0,,139.0,,Extended stays,2017-07-10 16:19:11.392202,42.370455,-71.040259,0101000020E6100000A9177C9A93C251C0E1D1C6116B2F4540
17508585,1429,1444340,Entire home/apt,,Boston,,South Boston,0,0.0,2,0.0,,132.0,,South Boston Studio,2017-07-10 16:19:11.387081,42.334794,-71.043496,0101000020E6100000706072A3C8C251C0D272A087DA2A4540
15341441,1429,12243051,Entire home/apt,,Boston,,Downtown,4,4.5,4,1.0,,129.0,,Simple 1BR in Downtown Crossing,2017-07-10 16:19:10.266693,42.355929,-71.058637,0101000020E61000007A5567B5C0C351C05859DB148F2D4540
7920541,1429,12243051,Entire home/apt,,Boston,,South End,57,5.0,4,1.0,,139.0,,Classic 1BR in South End,2017-07-10 16:19:10.255596,42.34579,-71.063437,0101000020E6100000CE16105A0FC451C055A4C2D8422C4540
815639,1429,3637081,Entire home/apt,,Boston,,North End,353,4.5,2,1.0,,125.0,,MedaevalModernHaven in the NorthEnd,2017-07-10 16:19:10.243751,42.367581,-71.056113,0101000020E610000059F8FA5A97C351C0C4D0EAE40C2F4540
9909416,1429,50953740,Entire home/apt,,Boston,,South Boston,0,0.0,2,1.0,,125.0,,City Serenity,2017-07-10 16:19:08.390702,42.335166,-71.035414,0101000020E610000084F4143944C251C0965D30B8E62A4540
15407347,1429,12243051,Entire home/apt,,Boston,,Downtown,22,4.5,4,1.0,,139.0,,Smart 1BR in Downtown Crossing,2017-07-10 16:19:08.380634,42.356017,-71.059173,0101000020E610000099F38C7DC9C351C0F7E80DF7912D4540
18560799,1429,66954880,Entire home/apt,,Boston,,Bay Village,1,0.0,2,1.0,,135.0,,Furnished One Bedroom Apartment,2017-07-10 16:19:08.374938,42.349523,-71.069021,0101000020E61000002F6F0ED76AC451C093196F2BBD2C4540
10743879,1429,41269443,Entire home/apt,,Boston,,Dorchester,10,5.0,2,1.0,,140.0,,"Charming, sun filled condo in quiet neighborhood",2017-07-10 16:19:08.362354,42.317284,-71.054937,0101000020E6100000C8957A1684C351C0A4C519C39C284540
13672165,1429,15166663,Entire home/apt,,Boston,,South Boston,0,0.0,4,2.0,,125.0,,"Open, light-filled condo in South Boston/South End",2017-07-10 16:19:08.359280,42.34153,-71.052411,0101000020E6100000D8BCAAB35AC351C02B4D4A41B72B4540
17592876,1429,119541425,Entire home/apt,,Boston,,Dorchester,29,4.5,8,4.0,,130.0,,Transportation Accessible Home,2017-07-10 16:19:08.351165,42.318314,-71.064099,0101000020E6100000342DB1321AC451C0F2ED5D83BE284540
19701522,1429,88402663,Entire home/apt,,Boston,,North End,0,0.0,4,2.0,,134.0,,Perfect North End Apartment,2017-07-10 16:19:08.348581,42.365768,-71.055226,0101000020E6100000E4F8A1D288C351C030F65E7CD12E4540
16702448,1429,110642281,Entire home/apt,,Boston,,Beacon Hill,9,4.5,2,1.0,,140.0,,"Cozy, charming lofted studio with private entry",2017-07-10 16:19:06.445572,42.360704,-71.068664,0101000020E6100000679AB0FD64C451C0A8C4758C2B2E4540
4329915,1429,22481818,Entire home/apt,,Boston,,Dorchester,10,5.0,4,1.0,,130.0,,5 min. to Red Line Next to Ocean,2017-07-10 16:19:06.427348,42.320373,-71.043965,0101000020E6100000CB4A9352D0C251C0BDC282FB01294540
18395322,1429,28336681,Entire home/apt,,Boston,,North End,2,0.0,2,1.0,,140.0,,North End Boston/Freedom Trail,2017-07-10 16:19:04.595092,42.364877,-71.054978,0101000020E6100000F8FF71C284C351C003081F4AB42E4540
1426754,1429,5578043,Entire home/apt,,Boston,,North End,128,4.5,2,1.0,,129.0,,Boston Best furnished Studio (H2a),2017-07-10 16:19:04.592582,42.364824,-71.053707,0101000020E61000003E247CEF6FC351C0E065868DB22E4540
10034183,1429,31310602,Entire home/apt,,Boston,,South Boston,10,5.0,2,1.0,,130.0,,"Large 1br/2bath, right by the water",2017-07-10 16:19:04.579530,42.33093,-71.041464,0101000020E610000087FD9E58A7C251C0F5A10BEA5B2A4540
15857974,1429,14685544,Entire home/apt,,Boston,,East Boston,46,5.0,6,2.0,,140.0,,Cozy Apartment near Boston Airport,2017-07-10 16:19:04.567146,42.379468,-71.021805,0101000020E6100000EA78CC4065C151C074F04C6892304540
18110859,1429,90527363,Entire home/apt,,Boston,,Chinatown,13,5.0,5,2.0,,135.0,,1B Boston downtown 2BR/3Bds Apt shiny safe/quiet,2017-07-10 16:19:04.559815,42.34767,-71.060456,0101000020E610000035B6D782DEC351C071E65773802C4540
16555397,1429,81799793,Entire home/apt,,Boston,,Back Bay,33,5.0,3,1.0,,128.0,,LUXURIOUS ONE BEDROOM BEST LOCATION,2017-07-10 16:19:03.049097,42.353378,-71.07302,0101000020E61000000DFD135CACC451C01D90847D3B2D4540
